Employee ID,Date,Total Sales Amount,Total Units Sold,Region
E021,2023-12-30,6354.63,856,North
E022,2023-09-04,9541.68,572,North
E023,2023-01-26,7478.8,286,South
E024,2023-05-22,1646.49,493,West
E025,2023-12-15,1863.11,963,South
E026,2023-03-31,8620.77,132,East
E027,2023-10-29,1812.31,683,South
E028,2023-08-12,8466.35,472,North
E029,2023-08-17,2774.55,519,West
E030,2023-11-21,2272.62,520,West
E031,2023-03-24,2423.5,208,East
E032,2023-01-28,7927.34,651,South
E033,2023-02-26,7999.99,485,South
E034,2023-11-24,6603.24,679,North
E035,2023-09-11,3666.39,344,North
E036,2023-05-07,1615.53,344,South
E037,2023-06-15,3223.9,844,North
E038,2023-06-18,2319.4,183,East
E039,2023-02-20,6049.42,383,North
E040,2023-10-28,9335.43,210,South
E041,2023-01-03,5078.98,392,South
E042,2023-07-31,8351.84,807,North
E043,2023-12-30,2668.35,642,East
E044,2023-07-06,7965.48,385,West
E045,2023-02-27,4677.74,266,East
E046,2023-06-13,7882.81,340,West
E047,2023-05-24,4009.04,122,South
E048,2023-03-22,4758.25,696,West
E049,2023-04-22,5943.23,781,North
E050,2023-06-17,3105.73,524,South
E051,2023-11-28,5721.13,219,North
E052,2023-04-24,9078.26,996,East
E053,2023-09-25,4133.15,248,West
E054,2023-08-30,7031.24,875,West
E055,2023-04-15,7830.56,928,North
E056,2023-08-04,7795.99,583,North
E057,2023-10-07,9769.91,835,South
E058,2023-03-10,1247.39,173,North
E059,2023-09-16,6959.55,328,South
E060,2023-09-01,1247.06,105,South
E061,2023-08-15,6340.94,172,East
E062,2023-10-30,7914.76,758,North
E063,2023-01-08,3128.73,434,East
E064,2023-08-04,8655.78,717,North
E065,2023-09-06,8393.36,996,East
E066,2023-12-27,8409.68,657,North
E067,2023-07-25,1461.38,546,North
E068,2023-05-28,6583.45,704,South
E069,2023-06-09,2337.38,433,North
E070,2023-12-10,8270.13,632,West
E071,2023-06-13,3624.57,812,South
E072,2023-03-08,5366.21,484,South
E073,2023-06-21,4207.18,753,North
E074,2023-06-06,3085.3,128,South
E075,2023-08-05,7876.51,423,South
E076,2023-08-06,3053.78,758,North
E077,2023-05-31,9457.02,658,North
E078,2023-07-02,1326.15,971,West
E079,2023-11-14,1227.66,416,West
E080,2023-12-09,4700.76,883,East
E081,2023-11-25,5407.38,484,North
E082,2023-01-14,3004.98,483,West
E083,2023-05-25,9643.04,465,North
E084,2023-10-23,4085.66,409,West
E085,2023-03-14,9477.93,564,East
E086,2023-06-28,5323.72,488,South
E087,2023-09-26,7578.44,275,West
E088,2023-12-30,6026.69,689,East
E089,2023-09-26,6668.78,879,West
E090,2023-01-09,6820.42,651,East
E091,2023-06-10,6163.96,389,West
E092,2023-09-04,4009.07,233,South
E093,2023-11-09,9985.17,482,West
E094,2023-03-09,1840.66,508,South
E095,2023-11-07,3931.1,892,West
E096,2023-04-08,5484.04,334,South
E097,2023-11-15,7626.73,185,South
E098,2023-06-09,3520.93,598,North
E099,2023-09-03,9642.63,333,West
E100,2023-12-23,6916.64,308,West
E001,2023-12-03,1550.33,506,East
E002,2023-10-09,2136.1,723,North
E003,2023-02-25,7069.53,859,West
E004,2023-04-25,2984.21,189,North
E005,2023-01-29,2807.41,912,South
E006,2023-07-04,3301.2,175,South
E007,2023-12-29,6578.26,335,East
E008,2023-10-06,3469.64,303,North
E009,2023-07-14,6621.46,133,East
E010,2023-10-03,6452.21,181,South
E011,2023-11-07,8925.1,945,East
E012,2023-11-08,6779.26,758,North
E013,2023-05-16,8011.41,342,North
E014,2023-02-21,3448.85,689,West
E015,2023-07-11,4337.16,343,South
E016,2023-12-29,5582.26,594,East
E017,2023-05-08,4305.12,221,East
E018,2023-08-30,9155.29,999,West
E019,2023-10-10,2836.38,575,South
E020,2023-07-24,6544.28,908,North
E021,2023-10-16,1675.98,434,West
E022,2023-02-20,6147.92,845,South
E023,2023-11-18,5897.91,811,North
E024,2023-03-07,7006.18,516,North
E025,2023-11-07,6090.65,653,West
E026,2023-05-07,5087.17,316,East
E027,2023-08-01,3187.35,695,West
E028,2023-04-23,7798.85,840,North
E029,2023-01-11,4541.75,498,South
E030,2023-11-13,4787.52,808,West
E031,2023-01-30,3477.7,362,South
E032,2023-02-06,6997.76,421,East
E033,2023-08-14,7683.51,828,North
E034,2023-08-21,1506.5,581,North
E035,2023-03-29,2654.49,548,South
E036,2023-02-07,5316.14,226,East
E037,2023-02-19,3933.84,233,East
E038,2023-04-04,9639.25,926,East
E039,2023-07-24,9395.38,352,North
E040,2023-12-23,8394.46,977,West
E041,2023-02-26,3595.07,494,North
E042,2023-05-28,4765.48,833,North
E043,2023-11-11,2095.29,696,North
E044,2023-10-26,2744.8,155,South
E045,2023-03-08,1748.32,630,South
E046,2023-03-06,4034.78,352,South
E047,2023-08-03,3886.99,203,East
E048,2023-09-01,3253.58,397,West
E049,2023-07-26,9039.71,711,East
E050,2023-12-04,7965.77,317,South
E051,2023-04-28,5051.14,486,North
E052,2023-08-14,2216.53,826,South
E053,2023-04-10,3785.22,807,North
E054,2023-05-18,9763.78,849,East
E055,2023-02-02,9456.5,248,South
E056,2023-10-16,9795.39,949,South
E057,2023-03-27,3314.33,193,North
E058,2023-01-23,6847.1,879,North
E059,2023-06-06,6814.39,457,East
E060,2023-09-22,5951.51,955,West
E061,2023-06-12,2522.83,739,West
E062,2023-02-19,8479.63,607,East
E063,2023-10-16,6095.48,933,West
E064,2023-12-21,5507.85,721,East
E065,2023-09-24,1872.37,152,West
E066,2023-01-19,5581.13,942,East
E067,2023-06-11,1620.56,538,East
E068,2023-09-26,1768.79,386,West
E069,2023-08-19,8317.2,787,North
E070,2023-12-07,4434.67,974,West
E071,2023-04-14,2105.56,949,South
E072,2023-10-15,4300.51,535,North
E073,2023-10-10,4761.32,680,North
E074,2023-05-11,7418.58,871,North
E075,2023-09-22,3656.89,744,West
E076,2023-02-26,2518.43,750,North
E077,2023-09-26,4584.64,384,East
E078,2023-07-17,1713.48,954,East
E079,2023-12-16,8809.67,918,South
E080,2023-11-24,1228.56,554,North
E081,2023-02-25,2112.06,195,North
E082,2023-04-08,6065.5,225,South
E083,2023-04-01,7034.25,166,North
E084,2023-11-18,9347.77,431,West
E085,2023-12-05,9674.51,978,North
E086,2023-01-16,5934.12,560,East
E087,2023-02-11,4874.55,145,East
E088,2023-09-27,5688.4,121,West
E089,2023-04-29,5082.49,139,North
E090,2023-10-04,8497.98,629,East
E091,2023-01-24,7087.27,893,North
E092,2023-01-10,5150.68,665,East
E093,2023-07-30,3986.21,982,East
E094,2023-08-30,1118.12,129,South
E095,2023-05-12,3029.49,806,West
E096,2023-06-21,5799.78,472,South
E097,2023-11-08,5493.78,300,South
E098,2023-06-20,2885.51,194,South
E099,2023-03-17,3400.11,188,South
E100,2023-06-21,1750.04,817,North
E001,2023-10-10,4077.72,735,North
E002,2023-03-03,3880.66,615,East
E003,2023-06-03,1995.71,265,West
E004,2023-08-15,3255.07,491,North
E005,2023-11-29,7840.02,438,North
E006,2023-07-21,9700.33,823,West
E007,2023-01-26,8237.74,487,South
E008,2023-05-23,4434.02,724,East
E009,2023-01-23,2939.5,474,West
E010,2023-11-16,1353.64,481,North
E011,2023-08-20,3546.53,131,East
E012,2023-11-26,8346.2,366,East
E013,2023-05-29,7680.07,605,North
E014,2023-09-07,3241.35,294,North
E015,2023-04-25,3465.92,718,North
E016,2023-09-29,3586.07,286,North
E017,2023-09-27,8441.78,760,East
E018,2023-04-23,3807.5,306,East
E019,2023-06-16,9002.17,468,South
E020,2023-11-07,4693.93,133,West
E021,2023-07-26,2503.89,527,North
E022,2023-10-02,7363.21,923,South
E023,2023-01-10,5699.7,500,East
E024,2023-07-11,7194.84,771,East
E025,2023-11-19,2262.25,439,North
E026,2023-02-05,8004.0,605,West
E027,2023-11-04,4015.54,556,South
E028,2023-06-23,4587.34,275,West
E029,2023-05-31,9718.91,102,South
E030,2023-10-27,4160.22,962,North
E031,2023-12-05,5720.23,712,North
E032,2023-06-17,4495.82,360,North
E033,2023-03-13,1945.29,161,East
E034,2023-10-01,9535.84,691,West
E035,2023-05-05,5236.75,207,East
E036,2023-08-14,9597.97,326,West
E037,2023-02-18,3137.46,589,East
E038,2023-03-20,6715.89,251,West
E039,2023-08-01,9581.37,629,East
E040,2023-07-08,1237.74,474,South
E041,2023-03-11,4968.24,342,East
E042,2023-09-30,7908.0,833,East
E043,2023-04-24,9349.61,919,North
E044,2023-12-27,1177.89,158,West
E045,2023-01-21,3377.57,256,North
E046,2023-08-12,3109.63,975,South
E047,2023-12-08,1540.84,780,West
E048,2023-01-31,6038.79,170,North
E049,2023-03-17,4088.47,264,East
E050,2023-12-23,4692.57,482,South
E051,2023-11-15,9965.96,672,West
E052,2023-10-10,4427.23,549,North
E053,2023-08-20,8839.62,803,North
E054,2023-03-21,6974.63,252,North
E055,2023-09-07,7740.68,653,South
E056,2023-11-04,2545.96,488,West
E057,2023-08-14,3822.74,717,West
E058,2023-10-15,9982.34,999,South
E059,2023-01-17,8242.84,811,West
E060,2023-02-18,7020.81,393,East
E061,2023-02-14,8656.31,403,West
E062,2023-08-24,7951.55,921,East
E063,2023-01-22,7990.21,861,North
E064,2023-10-16,1637.36,201,East
E065,2023-08-09,6664.04,676,North
E066,2023-06-15,8126.45,691,West
E067,2023-04-04,9586.23,527,South
E068,2023-07-22,6923.32,915,South
E069,2023-04-14,5452.05,322,North
E070,2023-08-09,1951.75,150,East
E071,2023-04-23,2147.3,443,West
E072,2023-08-23,2174.27,369,South
E073,2023-11-10,1959.98,813,East
E074,2023-10-14,1270.27,632,North
E075,2023-05-26,5068.94,207,East
E076,2023-01-24,6967.38,911,South
E077,2023-05-11,7283.98,235,South
E078,2023-04-05,4106.21,614,North
E079,2023-04-11,5011.14,152,North
E080,2023-09-05,1616.91,939,North
E081,2023-04-05,8255.07,434,West
E082,2023-02-02,9009.0,869,North
E083,2023-11-30,4366.61,491,South
E084,2023-11-04,6152.38,503,East
E085,2023-08-02,7874.8,712,West
E086,2023-09-12,6922.22,436,North
E087,2023-09-21,8883.32,888,South
E088,2023-08-16,4744.04,171,East
E089,2023-10-28,8042.08,242,North
E090,2023-04-10,9579.42,826,South
E091,2023-08-20,5702.45,444,West
E092,2023-10-30,5966.64,331,West
E093,2023-10-04,9941.08,774,North
E094,2023-03-15,8456.1,716,West
E095,2023-09-05,2774.77,632,West
E096,2023-06-12,5430.89,406,North
E097,2023-07-25,9076.88,480,South
E098,2023-01-20,4911.3,439,North
E099,2023-08-21,2498.86,797,North
E100,2023-02-15,6928.67,405,North
E001,2023-09-12,5400.17,378,South
E002,2023-01-09,8199.98,827,East
E003,2023-11-29,4139.15,922,West
E004,2023-04-26,3384.92,753,East
E005,2023-04-25,6244.13,735,East
E006,2023-07-09,5159.72,302,South
E007,2023-02-14,5726.4,530,North
E008,2023-07-22,1135.75,458,East
E009,2023-12-11,6990.23,590,East
E010,2023-01-16,2290.68,861,South
E011,2023-04-24,8971.68,987,North
E012,2023-11-10,6907.36,690,North
E013,2023-02-28,6986.85,303,West
E014,2023-03-30,7840.34,869,East
E015,2023-09-22,9063.69,283,North
E016,2023-12-06,7694.43,643,East
E017,2023-06-29,4103.25,984,West
E018,2023-12-16,7086.31,941,South
E019,2023-08-17,1998.07,973,South
E020,2023-05-12,9852.14,467,South
E021,2023-10-09,8124.79,655,West
E022,2023-01-12,9286.28,350,South
E023,2023-07-04,3076.22,625,South
E024,2023-02-05,4502.54,759,South
E025,2023-07-21,2134.25,466,West
E026,2023-08-16,8716.3,946,South
E027,2023-11-24,3555.06,133,North
E028,2023-06-07,9926.23,172,South
E029,2023-09-17,4141.08,452,South
E030,2023-02-09,3858.08,391,East
E031,2023-09-17,7063.55,639,North
E032,2023-11-18,5994.59,871,West
E033,2023-04-03,4186.74,936,North
E034,2023-12-21,2179.45,986,East
E035,2023-01-01,7616.3,726,North
E036,2023-01-03,9418.19,875,South
E037,2023-09-25,8129.77,103,West
E038,2023-07-10,2093.05,951,South
E039,2023-10-02,3244.54,568,West
E040,2023-08-25,7932.41,918,East
E041,2023-09-13,9711.13,239,North
E042,2023-03-09,1106.56,424,West
E043,2023-05-31,8064.29,811,East
E044,2023-04-26,9589.59,542,South
E045,2023-05-28,4003.92,614,North
E046,2023-11-05,6774.43,476,South
E047,2023-09-22,1108.02,287,East
E048,2023-09-16,2714.15,321,North
E049,2023-09-06,2262.13,130,North
E050,2023-06-28,6415.14,921,North
E051,2023-09-12,8211.96,689,West
E052,2023-12-28,1296.76,796,West
E053,2023-03-09,2889.3,373,West
E054,2023-10-14,9960.3,334,North
E055,2023-10-09,4514.14,883,West
E056,2023-06-07,7142.38,626,North
E057,2023-11-28,3925.95,103,East
E058,2023-11-22,7520.37,159,South
E059,2023-05-12,3483.14,373,West
E060,2023-05-01,7128.16,415,North
E061,2023-12-13,4880.94,262,East
E062,2023-09-13,1553.58,719,South
E063,2023-12-23,3338.66,831,West
E064,2023-05-09,4696.18,105,South
E065,2023-04-03,8815.54,714,West
E066,2023-09-30,5817.48,753,East
E067,2023-06-28,2473.85,583,West
E068,2023-12-09,1558.4,513,East
E069,2023-08-17,3297.52,499,East
E070,2023-01-04,5228.34,978,North
E071,2023-01-18,6319.5,872,South
E072,2023-01-06,2151.62,102,East
E073,2023-10-05,5990.11,476,South
E074,2023-10-10,9779.14,160,North
E075,2023-10-16,8324.22,959,South
E076,2023-03-03,4453.48,841,South
E077,2023-06-17,2942.35,198,North
E078,2023-11-13,6734.69,254,South
E079,2023-07-12,5957.07,140,South
E080,2023-09-02,7184.75,996,South
E081,2023-05-17,2471.94,122,North
E082,2023-04-29,8104.87,326,East
E083,2023-07-29,7388.68,292,North
E084,2023-12-03,7395.9,318,South
E085,2023-02-24,1798.48,928,South
E086,2023-06-25,5592.24,652,West
E087,2023-08-01,8775.39,456,South
E088,2023-11-28,6449.44,273,East
E089,2023-09-15,9874.55,143,West
E090,2023-09-03,5922.2,694,North
E091,2023-01-21,1017.93,301,East
E092,2023-11-20,2966.49,950,North
E093,2023-06-13,2232.03,720,West
E094,2023-05-31,5485.49,252,East
E095,2023-12-12,9026.79,291,East
E096,2023-04-13,9535.13,703,North
E097,2023-10-03,1191.54,866,South
E098,2023-07-03,6822.26,152,South
E099,2023-09-09,4687.06,881,North
E100,2023-10-02,7621.87,328,East
E001,2023-01-27,1487.6,816,South
E002,2023-07-14,8100.17,362,West
E003,2023-07-25,8138.61,928,North
E004,2023-05-07,6571.78,547,South
E005,2023-07-22,7147.9,795,South
E006,2023-01-20,9320.76,417,East
E007,2023-06-24,1707.09,191,East
E008,2023-09-28,6821.83,441,West
E009,2023-12-20,6940.13,813,South
E010,2023-02-13,8391.49,987,South
E011,2023-04-18,7811.72,499,East
E012,2023-04-18,6902.95,397,North
E013,2023-01-19,1650.82,982,West
E014,2023-10-21,8432.18,853,South
E015,2023-08-12,8585.23,481,South
E016,2023-12-28,7352.37,989,North
E017,2023-10-18,8447.0,867,East
E018,2023-08-27,1296.98,787,East
E019,2023-12-31,2594.26,670,South
E020,2023-06-29,5658.55,864,North
E021,2023-10-25,9323.21,396,East
E022,2023-02-07,6138.09,386,West
E023,2023-01-15,9980.64,609,West
E024,2023-09-18,9554.18,487,East
E025,2023-09-11,6024.45,469,West
E026,2023-03-03,7059.54,297,North
E027,2023-03-14,9641.93,552,South
E028,2023-05-16,5317.75,874,South
E029,2023-09-16,4899.06,565,North
E030,2023-09-22,5287.53,584,South
E031,2023-09-20,3420.14,989,South
E032,2023-03-21,7510.03,288,North
E033,2023-05-16,4417.86,355,North
E034,2023-06-19,4190.4,886,East
E035,2023-01-15,6218.08,139,East
E036,2023-11-18,3649.9,746,North
E037,2023-08-20,9719.69,170,North
E038,2023-02-16,7993.96,845,North
E039,2023-12-05,5703.38,683,West
E040,2023-04-02,4588.45,264,South
E041,2023-10-07,1824.68,240,South
E042,2023-04-17,3195.13,268,North
E043,2023-11-08,7526.19,563,North
E044,2023-05-11,7454.61,644,South
E045,2023-03-04,8710.42,328,East
E046,2023-08-09,8545.91,442,North
E047,2023-12-05,1767.89,960,West
E048,2023-01-06,6624.72,339,West
E049,2023-07-12,9931.48,605,East
E050,2023-11-15,6900.28,523,West
E051,2023-09-03,5857.88,761,South
E052,2023-08-21,5904.98,187,East
E053,2023-04-16,4943.56,621,East
E054,2023-06-15,4232.12,293,West
E055,2023-09-23,7844.56,999,West
E056,2023-07-12,8352.59,899,North
E057,2023-12-31,6375.23,915,South
E058,2023-08-10,4005.07,595,East
E059,2023-11-24,4470.92,709,East
E060,2023-06-11,5832.14,974,North
E061,2023-07-15,4112.46,258,West
E062,2023-10-03,7278.09,424,West
E063,2023-01-13,9592.86,281,North
E064,2023-08-22,2467.06,862,North
E065,2023-01-03,3686.32,156,North
E066,2023-02-26,9098.55,169,East
E067,2023-02-11,3729.09,770,North
E068,2023-11-07,3561.15,664,South
E069,2023-11-17,5918.51,124,South
E070,2023-01-20,1993.2,985,West
E071,2023-10-24,6414.27,804,East
E072,2023-03-23,3152.41,568,East
E073,2023-09-21,6369.27,309,East
E074,2023-09-12,4550.14,416,West
E075,2023-05-22,6423.38,278,East
E076,2023-09-03,2275.93,255,North
E077,2023-05-19,7021.79,694,West
E078,2023-10-25,7570.12,879,North
E079,2023-03-02,1875.41,661,South
E080,2023-03-18,5834.18,188,South
E081,2023-12-21,4833.23,386,West
E082,2023-05-05,3585.01,188,South
E083,2023-10-26,8166.18,302,West
E084,2023-11-13,6877.64,834,East
E085,2023-10-28,3180.72,574,West
E086,2023-02-03,6488.11,977,East
E087,2023-07-14,7612.76,701,North
E088,2023-09-22,1136.72,311,West
E089,2023-09-17,6373.52,323,North
E090,2023-09-17,4936.2,842,West
E091,2023-10-27,9395.04,723,West
E092,2023-10-14,4093.28,656,North
E093,2023-04-24,7246.08,482,North
E094,2023-06-28,2236.57,775,West
E095,2023-07-22,4657.76,728,North
E096,2023-09-09,8272.98,589,South
E097,2023-02-13,5861.48,111,East
E098,2023-09-20,1125.05,975,East
E099,2023-04-15,1615.72,682,South
E100,2023-08-12,3692.7,548,East
E001,2023-10-16,8393.12,937,West
E002,2023-04-18,7519.54,758,South
E003,2023-10-22,6782.43,252,East
E004,2023-01-19,5549.53,163,East
E005,2023-05-28,8377.9,354,South
E006,2023-01-31,9463.14,189,West
E007,2023-05-01,7264.22,381,South
E008,2023-03-19,1449.42,407,North
E009,2023-04-06,6407.58,372,West
E010,2023-09-22,3316.35,646,South
E011,2023-08-17,8070.1,792,West
E012,2023-02-13,4930.38,469,South
E013,2023-02-15,6707.3,549,East
E014,2023-09-11,1745.87,805,East
E015,2023-06-24,1266.41,161,South
E016,2023-02-24,2623.51,676,South
E017,2023-06-25,5054.53,820,South
E018,2023-04-29,5137.79,625,North
E019,2023-04-24,6926.07,587,West
E020,2023-03-10,7440.48,455,North
E021,2023-12-20,9190.35,307,East
E022,2023-12-08,7760.47,908,West
E023,2023-07-15,9614.4,818,West
E024,2023-11-22,5629.43,138,West
E025,2023-02-21,2511.69,124,North
E026,2023-08-17,7027.3,144,South
E027,2023-09-21,6668.53,689,West
E028,2023-07-10,1457.89,458,South
E029,2023-09-18,4447.56,882,South
E030,2023-05-17,1143.64,169,East
E031,2023-03-09,1693.39,189,North
E032,2023-12-08,2431.03,137,South
E033,2023-06-23,4536.41,736,North
E034,2023-07-25,3897.27,100,East
E035,2023-11-21,3558.28,821,North
E036,2023-11-17,4482.1,165,North
E037,2023-11-15,7826.42,663,North
E038,2023-04-17,6126.99,556,South
E039,2023-06-01,7387.31,998,East
E040,2023-11-21,3661.87,375,North
E041,2023-02-01,1366.31,917,West
E042,2023-07-27,1038.23,137,North
E043,2023-01-02,7451.31,132,East
E044,2023-01-31,3900.95,215,South
E045,2023-05-06,9934.31,905,East
E046,2023-05-18,5410.01,808,East
E047,2023-05-02,7177.03,636,South
E048,2023-10-05,5703.85,542,West
E049,2023-02-25,4091.24,744,North
E050,2023-07-12,7461.93,211,South
E051,2023-05-31,7051.01,283,North
E052,2023-12-04,9995.3,913,West
E053,2023-04-12,6814.43,104,South
E054,2023-08-28,1014.21,392,North
E055,2023-08-04,1477.35,236,West
E056,2023-11-30,2988.75,340,South
E057,2023-12-13,7172.02,957,East
E058,2023-11-27,2040.66,961,West
E059,2023-09-22,4625.32,634,East
E060,2023-02-26,5835.25,248,East
E061,2023-12-12,7473.08,357,South
E062,2023-04-23,5051.1,310,North
E063,2023-12-19,1481.71,534,North
E064,2023-07-07,7641.08,395,West
E065,2023-07-16,1507.71,281,North
E066,2023-09-15,6465.29,267,East
E067,2023-07-19,3298.3,101,South
E068,2023-11-18,2064.31,178,West
E069,2023-02-18,6075.46,476,East
E070,2023-09-11,3718.17,555,North
E071,2023-07-10,4290.32,175,West
E072,2023-12-10,3471.92,162,East
E073,2023-10-21,5967.61,385,East
E074,2023-05-25,2191.17,834,West
E075,2023-07-17,1952.56,746,East
E076,2023-11-20,1782.88,861,East
E077,2023-10-16,9955.4,276,East
E078,2023-03-18,8660.72,753,West
E079,2023-08-13,1968.21,301,North
E080,2023-08-12,2567.43,704,North
E081,2023-06-19,9481.66,151,East
E082,2023-04-02,1169.79,882,West
E083,2023-04-08,7543.36,462,West
E084,2023-11-29,8075.31,963,West
E085,2023-01-30,1944.88,441,West
E086,2023-11-01,4630.86,236,North
E087,2023-11-30,7383.91,525,East
E088,2023-03-23,6764.79,667,South
E089,2023-12-08,8489.54,806,South
E090,2023-05-31,1388.96,647,North
E091,2023-09-16,5449.78,481,West
E092,2023-04-28,3356.4,125,South
E093,2023-05-02,3438.65,699,South
